Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange,EntityState
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Name,2024,"1,000-9,999",1-99,CA
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Social Security Number,2024,"1,000-9,999",1-99,CA
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Driver's License or Washington ID Card Number,2024,"1,000-9,999",1-99,CA
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Financial & Banking Information,2024,"1,000-9,999",1-99,CA
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Full Date of Birth,2024,"1,000-9,999",1-99,CA
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Health Insurance Policy or ID Number,2024,"1,000-9,999",1-99,CA
16896,11/02/2023 12:00:00 AM,12/19/2023 12:00:00 AM,Cyberattack,2023-11-01T00:00:00,2023-11-03T00:00:00,Recology Inc. (“Recology”),Ransomware,3540.0,Business,Other,Medical Information,2024,"1,000-9,999",1-99,CA
16933,02/05/2024 12:00:00 AM,04/23/2024 12:00:00 AM,Cyberattack,2024-02-04T00:00:00,2024-02-14T00:00:00,Prudential Insurance Company of America,Phishing,872.0,Finance,,Name,2024,500-999,1-99,NJ
16933,02/05/2024 12:00:00 AM,04/23/2024 12:00:00 AM,Cyberattack,2024-02-04T00:00:00,2024-02-14T00:00:00,Prudential Insurance Company of America,Phishing,872.0,Finance,,Social Security Number,2024,500-999,1-99,NJ
16933,02/05/2024 12:00:00 AM,04/23/2024 12:00:00 AM,Cyberattack,2024-02-04T00:00:00,2024-02-14T00:00:00,Prudential Insurance Company of America,Phishing,872.0,Finance,,Driver's License or Washington ID Card Number,2024,500-999,1-99,NJ
16933,02/05/2024 12:00:00 AM,04/23/2024 12:00:00 AM,Cyberattack,2024-02-04T00:00:00,2024-02-14T00:00:00,Prudential Insurance Company of America,Phishing,872.0,Finance,,Other,2024,500-999,1-99,NJ
16949,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Unauthorized Access,2023-10-01T00:00:00,2024-04-01T00:00:00,"HealthFirst Urgent Care, PLLC",,4111.0,Health,,Name,2024,"1,000-9,999",100-199,WA
16949,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Unauthorized Access,2023-10-01T00:00:00,2024-04-01T00:00:00,"HealthFirst Urgent Care, PLLC",,4111.0,Health,,Medical Information,2024,"1,000-9,999",100-199,WA
16949,04/10/2024 12:00:00 AM,05/28/2024 12:00:00 AM,Unauthorized Access,2023-10-01T00:00:00,2024-04-01T00:00:00,"HealthFirst Urgent Care, PLLC",,4111.0,Health,,Other,2024,"1,000-9,999",100-199,WA
16950,11/18/2023 12:00:00 AM,03/28/2024 12:00:00 AM,Unauthorized Access,2023-11-18T00:00:00,2023-11-25T00:00:00,"Hot Topic, Inc.",,3655.0,Business,Retail,Name,2024,"1,000-9,999",1-99,CA
16950,11/18/2023 12:00:00 AM,03/28/2024 12:00:00 AM,Unauthorized Access,2023-11-18T00:00:00,2023-11-25T00:00:00,"Hot Topic, Inc.",,3655.0,Business,Retail,Username and Password/Security Question Answers,2024,"1,000-9,999",1-99,CA
16950,11/18/2023 12:00:00 AM,03/28/2024 12:00:00 AM,Unauthorized Access,2023-11-18T00:00:00,2023-11-25T00:00:00,"Hot Topic, Inc.",,3655.0,Business,Retail,Email Address and Password/Security Question Answers,2024,"1,000-9,999",1-99,CA
16950,11/18/2023 12:00:00 AM,03/28/2024 12:00:00 AM,Unauthorized Access,2023-11-18T00:00:00,2023-11-25T00:00:00,"Hot Topic, Inc.",,3655.0,Business,Retail,Other,2024,"1,000-9,999",1-99,CA
16951,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Northern Idaho Advanced Care Hospital,Ransomware,2728.0,Health,,Name,2024,"1,000-9,999",1-99,ID
16951,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Northern Idaho Advanced Care Hospital,Ransomware,2728.0,Health,,Social Security Number,2024,"1,000-9,999",1-99,ID
16951,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Northern Idaho Advanced Care Hospital,Ransomware,2728.0,Health,,Driver's License or Washington ID Card Number,2024,"1,000-9,999",1-99,ID
16951,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Northern Idaho Advanced Care Hospital,Ransomware,2728.0,Health,,Health Insurance Policy or ID Number,2024,"1,000-9,999",1-99,ID
16951,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Northern Idaho Advanced Care Hospital,Ransomware,2728.0,Health,,Medical Information,2024,"1,000-9,999",1-99,ID
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Name,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Social Security Number,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Driver's License or Washington ID Card Number,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Financial & Banking Information,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Full Date of Birth,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Student ID Number,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Health Insurance Policy or ID Number,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Medical Information,2024,"1,000-9,999",100-199,CA
16953,10/13/2023 12:00:00 AM,04/02/2024 12:00:00 AM,Cyberattack,2023-07-07T00:00:00,2023-10-15T00:00:00,City of Hope,Other,3784.0,Health,,Other,2024,"1,000-9,999",100-199,CA
16954,04/12/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-03-25T00:00:00,2024-04-12T00:00:00,"TRC Staffing Services, Inc. d/b/a TRC Talent Solutions",Ransomware,2792.0,Business,Other,Name,2024,"1,000-9,999",1-99,GA
16954,04/12/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-03-25T00:00:00,2024-04-12T00:00:00,"TRC Staffing Services, Inc. d/b/a TRC Talent Solutions",Ransomware,2792.0,Business,Other,Social Security Number,2024,"1,000-9,999",1-99,GA
16955,02/07/2024 12:00:00 AM,04/04/2024 12:00:00 AM,Unauthorized Access,2024-01-25T00:00:00,2024-01-25T00:00:00,Dental Health Services,,1778.0,Finance,,Name,2024,"1,000-9,999",1-99,WA
16955,02/07/2024 12:00:00 AM,04/04/2024 12:00:00 AM,Unauthorized Access,2024-01-25T00:00:00,2024-01-25T00:00:00,Dental Health Services,,1778.0,Finance,,Full Date of Birth,2024,"1,000-9,999",1-99,WA
16955,02/07/2024 12:00:00 AM,04/04/2024 12:00:00 AM,Unauthorized Access,2024-01-25T00:00:00,2024-01-25T00:00:00,Dental Health Services,,1778.0,Finance,,Health Insurance Policy or ID Number,2024,"1,000-9,999",1-99,WA
16960,05/31/2023 12:00:00 AM,03/29/2024 12:00:00 AM,Unauthorized Access,2023-05-28T00:00:00,,University System of Georgia,Malware,1000.0,Education,,Name,2024,"1,000-9,999",Unknown,GA
16960,05/31/2023 12:00:00 AM,03/29/2024 12:00:00 AM,Unauthorized Access,2023-05-28T00:00:00,,University System of Georgia,Malware,1000.0,Education,,Social Security Number,2024,"1,000-9,999",Unknown,GA
16960,05/31/2023 12:00:00 AM,03/29/2024 12:00:00 AM,Unauthorized Access,2023-05-28T00:00:00,,University System of Georgia,Malware,1000.0,Education,,Financial & Banking Information,2024,"1,000-9,999",Unknown,GA
16960,05/31/2023 12:00:00 AM,03/29/2024 12:00:00 AM,Unauthorized Access,2023-05-28T00:00:00,,University System of Georgia,Malware,1000.0,Education,,Full Date of Birth,2024,"1,000-9,999",Unknown,GA
16960,05/31/2023 12:00:00 AM,03/29/2024 12:00:00 AM,Unauthorized Access,2023-05-28T00:00:00,,University System of Georgia,Malware,1000.0,Education,,Other,2024,"1,000-9,999",Unknown,GA
16994,02/26/2024 12:00:00 AM,04/18/2024 12:00:00 AM,Unauthorized Access,2021-08-26T00:00:00,2024-02-26T00:00:00,"JPMorgan Chase Bank, N.A.",,4513.0,Finance,,Name,2024,"1,000-9,999",500+,NJ
16994,02/26/2024 12:00:00 AM,04/18/2024 12:00:00 AM,Unauthorized Access,2021-08-26T00:00:00,2024-02-26T00:00:00,"JPMorgan Chase Bank, N.A.",,4513.0,Finance,,Social Security Number,2024,"1,000-9,999",500+,NJ
16994,02/26/2024 12:00:00 AM,04/18/2024 12:00:00 AM,Unauthorized Access,2021-08-26T00:00:00,2024-02-26T00:00:00,"JPMorgan Chase Bank, N.A.",,4513.0,Finance,,Financial & Banking Information,2024,"1,000-9,999",500+,NJ
16994,02/26/2024 12:00:00 AM,04/18/2024 12:00:00 AM,Unauthorized Access,2021-08-26T00:00:00,2024-02-26T00:00:00,"JPMorgan Chase Bank, N.A.",,4513.0,Finance,,Other,2024,"1,000-9,999",500+,NJ
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Name,2024,"1,000-9,999",0,AL
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Social Security Number,2024,"1,000-9,999",0,AL
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Driver's License or Washington ID Card Number,2024,"1,000-9,999",0,AL
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Full Date of Birth,2024,"1,000-9,999",0,AL
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Passport Number,2024,"1,000-9,999",0,AL
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Health Insurance Policy or ID Number,2024,"1,000-9,999",0,AL
16996,10/17/2023 12:00:00 AM,06/04/2024 12:00:00 AM,Cyberattack,2023-10-17T00:00:00,2023-10-17T00:00:00,"Assist System, LLC and Medjet Assistance, LLC",Ransomware,9142.0,Business,Other,Medical Information,2024,"1,000-9,999",0,AL
16997,04/30/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Unauthorized Access,2023-10-03T00:00:00,2023-10-10T00:00:00,"A&A Services, d/b/a Sav-Rx",,69051.0,Health,,Name,2024,"50,000-999,999",200-299,NE
16997,04/30/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Unauthorized Access,2023-10-03T00:00:00,2023-10-10T00:00:00,"A&A Services, d/b/a Sav-Rx",,69051.0,Health,,Social Security Number,2024,"50,000-999,999",200-299,NE
16997,04/30/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Unauthorized Access,2023-10-03T00:00:00,2023-10-10T00:00:00,"A&A Services, d/b/a Sav-Rx",,69051.0,Health,,Full Date of Birth,2024,"50,000-999,999",200-299,NE
16997,04/30/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Unauthorized Access,2023-10-03T00:00:00,2023-10-10T00:00:00,"A&A Services, d/b/a Sav-Rx",,69051.0,Health,,Health Insurance Policy or ID Number,2024,"50,000-999,999",200-299,NE
16997,04/30/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Unauthorized Access,2023-10-03T00:00:00,2023-10-10T00:00:00,"A&A Services, d/b/a Sav-Rx",,69051.0,Health,,Other,2024,"50,000-999,999",200-299,NE
17047,02/15/2024 12:00:00 AM,06/06/2024 12:00:00 AM,Cyberattack,2024-02-15T00:00:00,2024-02-15T00:00:00,"My Daily Choice, Inc.",Ransomware,1593.0,Business,Retail,Name,2024,"1,000-9,999",0,NV
17047,02/15/2024 12:00:00 AM,06/06/2024 12:00:00 AM,Cyberattack,2024-02-15T00:00:00,2024-02-15T00:00:00,"My Daily Choice, Inc.",Ransomware,1593.0,Business,Retail,Social Security Number,2024,"1,000-9,999",0,NV
17047,02/15/2024 12:00:00 AM,06/06/2024 12:00:00 AM,Cyberattack,2024-02-15T00:00:00,2024-02-15T00:00:00,"My Daily Choice, Inc.",Ransomware,1593.0,Business,Retail,Financial & Banking Information,2024,"1,000-9,999",0,NV
17048,12/06/2023 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2023-12-04T00:00:00,2023-12-06T00:00:00,"Trionfo Solutions, LLC ",Ransomware,849.0,Business,Professional Services,Name,2024,500-999,1-99,WA
17048,12/06/2023 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2023-12-04T00:00:00,2023-12-06T00:00:00,"Trionfo Solutions, LLC ",Ransomware,849.0,Business,Professional Services,Social Security Number,2024,500-999,1-99,WA
17048,12/06/2023 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2023-12-04T00:00:00,2023-12-06T00:00:00,"Trionfo Solutions, LLC ",Ransomware,849.0,Business,Professional Services,Full Date of Birth,2024,500-999,1-99,WA
17048,12/06/2023 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2023-12-04T00:00:00,2023-12-06T00:00:00,"Trionfo Solutions, LLC ",Ransomware,849.0,Business,Professional Services,Email Address and Password/Security Question Answers,2024,500-999,1-99,WA
17048,12/06/2023 12:00:00 AM,05/22/2024 12:00:00 AM,Cyberattack,2023-12-04T00:00:00,2023-12-06T00:00:00,"Trionfo Solutions, LLC ",Ransomware,849.0,Business,Professional Services,Other,2024,500-999,1-99,WA
17049,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Rehabilitation Hospital of the Northwest,Ransomware,728.0,Health,,Name,2024,500-999,1-99,ID
17049,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Rehabilitation Hospital of the Northwest,Ransomware,728.0,Health,,Social Security Number,2024,500-999,1-99,ID
17049,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Rehabilitation Hospital of the Northwest,Ransomware,728.0,Health,,Driver's License or Washington ID Card Number,2024,500-999,1-99,ID
17049,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Rehabilitation Hospital of the Northwest,Ransomware,728.0,Health,,Health Insurance Policy or ID Number,2024,500-999,1-99,ID
17049,02/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,Cyberattack,2024-01-16T00:00:00,2024-02-04T00:00:00,Rehabilitation Hospital of the Northwest,Ransomware,728.0,Health,,Medical Information,2024,500-999,1-99,ID
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Name,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Social Security Number,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Driver's License or Washington ID Card Number,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Financial & Banking Information,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Full Date of Birth,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Passport Number,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Health Insurance Policy or ID Number,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Medical Information,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Username and Password/Security Question Answers,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Email Address and Password/Security Question Answers,2024,500-999,1-99,IL
17050,05/31/2023 12:00:00 AM,06/12/2024 12:00:00 AM,Cyberattack,2023-05-27T00:00:00,2023-05-31T00:00:00,Kirkland & Ellis LLP,Other,810.0,Business,Legal,Other,2024,500-999,1-99,IL
17055,03/19/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-02-05T00:00:00,2024-02-22T00:00:00,New York Life Investment Management LLC,Malware,772.0,Finance,,Name,2024,500-999,1-99,NJ
17055,03/19/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-02-05T00:00:00,2024-02-22T00:00:00,New York Life Investment Management LLC,Malware,772.0,Finance,,Full Date of Birth,2024,500-999,1-99,NJ
17055,03/19/2024 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2024-02-05T00:00:00,2024-02-22T00:00:00,New York Life Investment Management LLC,Malware,772.0,Finance,,Other,2024,500-999,1-99,NJ
17068,03/07/2024 12:00:00 AM,05/08/2024 12:00:00 AM,Cyberattack,2023-10-16T00:00:00,2024-03-07T00:00:00,Bodyartforms LLC,Other,558.0,Business,Retail,Name,2024,500-999,100-199,TX
17068,03/07/2024 12:00:00 AM,05/08/2024 12:00:00 AM,Cyberattack,2023-10-16T00:00:00,2024-03-07T00:00:00,Bodyartforms LLC,Other,558.0,Business,Retail,Financial & Banking Information,2024,500-999,100-199,TX
17068,03/07/2024 12:00:00 AM,05/08/2024 12:00:00 AM,Cyberattack,2023-10-16T00:00:00,2024-03-07T00:00:00,Bodyartforms LLC,Other,558.0,Business,Retail,Other,2024,500-999,100-199,TX
17085,08/05/2023 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2023-07-17T00:00:00,2023-08-05T00:00:00,"Messner Reeves on behalf of Chipotle Mexican Grill, Inc.",Ransomware,678.0,Business,Legal,Name,2024,500-999,1-99,CO
17085,08/05/2023 12:00:00 AM,05/24/2024 12:00:00 AM,Cyberattack,2023-07-17T00:00:00,2023-08-05T00:00:00,"Messner Reeves on behalf of Chipotle Mexican Grill, Inc.",Ransomware,678.0,Business,Legal,Full Date of Birth,2024,500-999,1-99,CO
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Name,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Social Security Number,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Driver's License or Washington ID Card Number,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Financial & Banking Information,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Full Date of Birth,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Passport Number,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Health Insurance Policy or ID Number,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Medical Information,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Email Address and Password/Security Question Answers,2024,"1,000-9,999",1-99,WA
17086,09/14/2023 12:00:00 AM,05/01/2024 12:00:00 AM,Cyberattack,2023-09-07T00:00:00,2023-09-14T00:00:00,"Greenpoint Technologies, Inc.  ",Ransomware,1017.0,Business,Manufacturing,Other,2024,"1,000-9,999",1-99,WA
17118,03/23/2024 12:00:00 AM,06/13/2024 12:00:00 AM,Cyberattack,2024-02-09T00:00:00,2024-03-23T00:00:00,"Panera, LLC",Ransomware,811.0,Business,Retail,Name,2024,500-999,1-99,MO
17118,03/23/2024 12:00:00 AM,06/13/2024 12:00:00 AM,Cyberattack,2024-02-09T00:00:00,2024-03-23T00:00:00,"Panera, LLC",Ransomware,811.0,Business,Retail,Social Security Number,2024,500-999,1-99,MO
17120,12/12/2023 12:00:00 AM,06/13/2024 12:00:00 AM,Unauthorized Access,2023-11-22T00:00:00,2023-12-12T00:00:00,Atria Wealth Solutions,,779.0,Finance,,Name,2024,500-999,1-99,CA
17120,12/12/2023 12:00:00 AM,06/13/2024 12:00:00 AM,Unauthorized Access,2023-11-22T00:00:00,2023-12-12T00:00:00,Atria Wealth Solutions,,779.0,Finance,,Full Date of Birth,2024,500-999,1-99,CA
17138,04/10/2024 12:00:00 AM,05/21/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"AbbVie, Inc. (The Lash Group, LLC)",Malware,7931.0,Health,,Name,2024,"1,000-9,999",1-99,WA
17138,04/10/2024 12:00:00 AM,05/21/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"AbbVie, Inc. (The Lash Group, LLC)",Malware,7931.0,Health,,Full Date of Birth,2024,"1,000-9,999",1-99,WA
17138,04/10/2024 12:00:00 AM,05/21/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"AbbVie, Inc. (The Lash Group, LLC)",Malware,7931.0,Health,,Medical Information,2024,"1,000-9,999",1-99,WA
17139,02/21/2024 12:00:00 AM,05/17/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Bristol Myers Squibb/Bristol Myers Squibb Patient Assistance Foundation (The Lash Group, LLC)",Malware,34644.0,Health,,Name,2024,"10,000-49,999",0,PA
17139,02/21/2024 12:00:00 AM,05/17/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Bristol Myers Squibb/Bristol Myers Squibb Patient Assistance Foundation (The Lash Group, LLC)",Malware,34644.0,Health,,Full Date of Birth,2024,"10,000-49,999",0,PA
17139,02/21/2024 12:00:00 AM,05/17/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Bristol Myers Squibb/Bristol Myers Squibb Patient Assistance Foundation (The Lash Group, LLC)",Malware,34644.0,Health,,Medical Information,2024,"10,000-49,999",0,PA
17140,02/21/2024 12:00:00 AM,05/21/2024 12:00:00 AM,Cyberattack,2024-02-21T00:00:00,2024-02-21T00:00:00,"Acadia Pharmaceuticals, Inc. (The Lash Group, LLC)",Malware,851.0,Health,,Name,2024,500-999,0,PA
